"","Year","Month","VesselType","LatBin","HakeWt","Pop","DKB","Widow"
"1",2008,5,"CP",42,18.12543,0,0.0094,0.07129
"2",2008,5,"CP",42.1,46.44688,0.00085,0.00182,0.34801
"3",2008,5,"CP",42.2,44.32486,0.00442,0.00367,0.12966
"4",2008,5,"CP",42.3,65.06911,0,0,0.85743
"5",2008,5,"CP",42.4,170.13519,0,0.0012,0.61588
"6",2008,5,"CP",42.5,855.89924,0.00353,0.01205,1.18086
"7",2008,5,"CP",42.6,642.57008,0.00208,0.10678,1.9193
"8",2008,5,"CP",42.7,301.77345,0.01264,0.12683,1.08576
"9",2008,5,"CP",42.8,175.92247,0.00274,0.01028,0.35481
"10",2008,5,"CP",42.9,12.60029,0.04583,0.05894,0.06679
"11",2008,5,"CP",43.1,97.53056,0.00114,0,0.08484
"12",2008,5,"CP",43.2,96.25353,0,0.002,0.23266
"13",2008,5,"CP",43.3,30.74669,0,0,0.03065
"14",2008,5,"CP",43.4,250.18191,0.00743,0.02104,0.4433
"15",2008,5,"CP",43.5,1118.16495,0.00501,0.11716,1.96122
"16",2008,5,"CP",43.6,42.89145,0,0,0.07771
"17",2008,5,"CP",43.7,4.9149,0,0.00096,0
"18",2008,5,"CP",44.8,1.46694,0,0,0.00369
"19",2008,5,"CP",45.1,0.15698,0,0,0.00099
"20",2008,5,"CP",45.4,8.09323,0,0,0.00568
"21",2008,5,"CP",45.9,4.87161,0,0,0.00159
"22",2008,5,"CP",46.4,0.44666,0.00096,0,0
"23",2008,5,"CP",46.5,0.58355,0,0,0
"24",2008,5,"CP",46.6,4.62625,0,0,0.2004
"25",2008,5,"CP",47.2,20.60885,0,0.00081,0.00531
"26",2008,5,"CP",47.3,91.27469,0,0.00095,0.12756
"27",2008,5,"CP",47.4,412.57524,0,0,0.36223
"28",2008,5,"CP",47.5,878.86888,0.22005,0.00533,0.29556
"29",2008,5,"CP",47.6,1598.86458,0.14653,0.00857,0.26749
"30",2008,5,"CP",47.7,5355.21095,0.81732,0.22998,1.32714
"31",2008,5,"CP",47.8,8352.06575,2.70726,0.22719,1.43689
"32",2008,5,"CP",47.9,4181.59131,0.41666,0.08513,2.9118
"33",2008,5,"CP",48,3162.9434,0.39707,0.0438,0.68606
"34",2008,5,"CP",48.1,317.74813,0.10548,0.00169,0.02699
"35",2008,5,"CP",48.2,12.27904,0.01072,0.00119,0.26823
"36",2008,5,"M",42,320.81233,0,0,0.51768
"37",2008,5,"M",42.1,474.20777,0.00091,0.01571,1.46524
"38",2008,5,"M",42.2,710.55106,0.0153,0.01167,2.8901
"39",2008,5,"M",42.3,435.08206,0,0.0036,0.5012
"40",2008,5,"M",42.4,1281.43472,0.00058,0,3.90367
"41",2008,5,"M",42.5,2132.5735633345,0.14202,0.1894550387,3.5854213687
"42",2008,5,"M",42.6,2294.50688,0.00912,0.14456,4.69668
"43",2008,5,"M",42.7,741.04858,0.01317,0.08903,0.88965
"44",2008,5,"M",42.8,158.29363,0,0.02806,0.24679
"45",2008,5,"M",42.9,548.03852,0,0.00172,0.31053
"46",2008,5,"M",43,378.37166,0,0.00796,0.44508
"47",2008,5,"M",43.1,810.21618,0.00614,0.04784,0.6398
"48",2008,5,"M",43.2,79.44234,0,0.00124,0.06709
"49",2008,5,"M",43.3,689.52987,0.00573,0.04682,0.97898
"50",2008,5,"M",43.4,644.64217,0,0.04673,0.67063
"51",2008,5,"M",43.5,1048.07507,0.00038,0.00441,1.23049
"52",2008,5,"M",43.6,1184.1194,0,0.01035,0.99007
"53",2008,5,"M",43.7,326.26715,0,0.00107,0.99163
"54",2008,5,"M",44,98.70932,0.00234,0,0.2227
"55",2008,5,"M",44.1,88.05367,0,0.01181,7.33878
"56",2008,5,"M",44.7,106.05817,0.00102,0,0.03436
"57",2008,5,"M",44.8,38.81898,0,0,0.01604
"58",2008,5,"M",45.2,10.70406,0,0.00154,0.03369
"59",2008,5,"M",45.3,57.80701,0,0,0.00408
"60",2008,5,"M",45.4,28.42631,0,0,0
"61",2008,5,"M",45.5,8.08084,0,0,0
"62",2008,5,"M",45.6,103.05835,0,0,0.00896
"63",2008,5,"M",45.7,15.39755,0,0,0.02604
"64",2008,5,"M",45.8,566.84042,0.12698,1.47639,0.71528
"65",2008,5,"M",45.9,186.3746,0.02196,0.09355,0.55458
"66",2008,5,"M",46.6,130.37132,0.00295,0.00106,2.84606
"67",2008,5,"M",46.7,138.96823,0.00874,0.02603,0.71951
"68",2008,5,"M",46.8,81.03842,0.00366,0.00139,0.01724
"69",2008,5,"M",46.9,30.57106,0,0.00097,0.00107
"70",2008,5,"M",47,69.91637,0.0051,0,0.01445
"71",2008,5,"M",47.1,29.38928,0.00264,0.00556,0.01974
"72",2008,5,"M",47.2,455.51625,0.03412,0.01862,0.10189
"73",2008,5,"M",47.3,275.2617774999,0.0264902654,0.0142289491,0.06895
"74",2008,5,"M",47.4,323.06817,0.01339,0.0102,1.73116
"75",2008,5,"M",47.5,1083.81428,0.22834,0.031,2.88213
"76",2008,5,"M",47.6,505.56722,0.04159,0.02305,0.46208
"77",2008,5,"M",47.7,441.71588,0.0322,0.01556,0.10679
"78",2008,5,"M",47.8,272.93959,0.22616,0.03044,0.13978
"79",2008,5,"M",47.9,124.25982,0.00474,0.00125,0.0313
"80",2008,6,"CP",43.1,7.24209,0,0,0
"81",2008,6,"CP",43.4,28.45211,0.00061,0.00338,0.03248
"82",2008,6,"CP",43.5,297.21928,0.00166,0.00235,0.40147
"83",2008,6,"CP",43.6,49.23447,0,0.0217,0.04739
"84",2008,6,"CP",44.9,0.06843,0,0,0.55657
"85",2008,6,"CP",45,4.96709,0,0,0.07092
"86",2008,6,"CP",45.2,25.24111,0,0.01552,0.03156
"87",2008,6,"CP",45.8,116.14944,0.00204,0,4.39493
"88",2008,6,"CP",46.7,110.45951,0,0,3.88431
"89",2008,6,"CP",46.8,6.9191,0,0,0.05431
"90",2008,6,"CP",47,154.75779,0,0,0.40534
"91",2008,6,"CP",47.1,131.59211,0.00118,0.00457,0.19943
"92",2008,6,"CP",47.2,378.98953,0.04874,0.00415,0.13015
"93",2008,6,"CP",47.3,1370.19869,0.88012,0.07451,0.97588
"94",2008,6,"CP",47.4,2226.39589,1.07398,0.12889,1.13348
"95",2008,6,"CP",47.5,698.23378,0.2162,0.24689,0.49513
"96",2008,6,"CP",47.6,655.13031,0.24436,0.13324,0.3955
"97",2008,6,"CP",47.7,603.37919,1.34541,0.34207,0.71107
"98",2008,6,"CP",47.8,2429.18205,0.05287,0.00336,6.54424
"99",2008,6,"CP",47.9,2235.55478,2.79602,0.18298,0.50751
"100",2008,6,"CP",48,1627.57651,0.02888,0.02866,0.77138
"101",2008,6,"M",42.3,12.2531,0,0,0.00433
"102",2008,6,"M",42.4,12.12771,0,0,0.02729
"103",2008,6,"M",42.7,19.24022,0,0,0
"104",2008,6,"M",42.9,64.94368,0,0,0.00274
"105",2008,6,"M",43,55.97203,0.00412,0,0.0424
"106",2008,6,"M",43.1,654.5434,0.7887,0.24106,0.3473
"107",2008,6,"M",43.2,198.25069,0.01475,0.10818,0.45278
"108",2008,6,"M",43.3,594.56951,0,0.15222,0.58387
"109",2008,6,"M",43.4,108.49442,0,0.00262,0.1635
"110",2008,6,"M",43.5,87.47556,0,0.00196,0.05789
"111",2008,6,"M",43.6,112.44668,0,0,0.52024
"112",2008,6,"M",43.7,230.8043,0,0.15916,0.16114
"113",2008,6,"M",43.8,115.11841,0,0.00948,0.06486
"114",2008,6,"M",44.8,11.9586,0,0,0
"115",2008,6,"M",45.3,9.90897,0,0,0
"116",2008,6,"M",45.4,134.40183,0,0,1.77827
"117",2008,6,"M",45.5,19.96379,0,0.00059,0.00849
"118",2008,6,"M",46.5,116.2026,0,0,0.00112
"119",2008,6,"M",46.6,129.80278,0,0,0
"120",2008,6,"M",46.7,552.14084,0.01117,0,0.81751
"121",2008,6,"M",46.8,670.04423,0,0,0.08936
"122",2008,6,"M",46.9,704.78693,0.0049,0,0.68586
"123",2008,6,"M",47,626.8182918478,0.04597,0,0.42225
"124",2008,6,"M",47.1,1035.47808,0.03119,0.00348,0.19462
"125",2008,6,"M",47.2,844.06816,0.00347,0.00168,0.07926
"126",2008,6,"M",47.3,1325.09598,0.28677,0.00137,0.41842
"127",2008,6,"M",47.4,604.30227,0.06224,0.00138,0.30802
"128",2008,6,"M",47.5,328.85403,0.00298,0,0.06156
"129",2008,6,"M",47.8,13.75276,0,0,0.00157
"130",2008,6,"M",47.9,50.77164,0.04148,0.00378,0.11751
"131",2008,6,"M",48,77.96181,0.0017,0,0.03742
"132",2008,7,"CP",42.4,138.32843,0,0,0.0296
"133",2008,7,"CP",47.4,45.02836,0.00144,0,0.01013
"134",2008,7,"CP",47.7,18.18611,0,0,0.00364
"135",2008,7,"M",41.9,181.56069,0,0,0.15636
"136",2008,7,"M",42,1910.66136,0,0.00848,2.21519
"137",2008,7,"M",42.1,1541.86003,0.00891,0.00518,1.33839
"138",2008,7,"M",42.2,189.95202,0,0.00245,0.04077
"139",2008,7,"M",42.4,47.62545,0,0,0
"140",2008,7,"M",42.5,35.47098,0,0,0
"141",2008,7,"M",43,218.82011,0,0,0.01738
"142",2008,7,"M",43.1,261.8966,0,0,0.02208
"143",2008,7,"M",43.2,230.73194,0,0,0.00573
"144",2008,7,"M",43.3,57.04684,0,0,0
"145",2008,7,"M",43.5,73.76471,0,0,0.13515
"146",2008,7,"M",43.6,375.2122,0,0,0.94682
"147",2008,7,"M",43.7,128.837,0,0,0.47459
"148",2008,7,"M",45,16.16485,0,0,0.001
"149",2008,7,"M",45.6,25.39784,0,0,0
"150",2008,7,"M",46.5,47.16416,0,0,0
"151",2008,7,"M",46.8,682.24906,0,0,0.04989
"152",2008,7,"M",46.9,851.15684,0,0,0.02437
"153",2008,7,"M",47.2,46.82127,0,0,0
"154",2008,7,"M",47.4,353.88516,0,0,0.01421
"155",2008,7,"M",47.5,197.76635,0,0,0.00366
"156",2008,8,"CP",42.1,260.81032,0,0,0.00425
"157",2008,8,"CP",42.2,2341.04771,0.00297,0,0.04851
"158",2008,8,"CP",42.3,2194.09402,0,0,0.01569
"159",2008,8,"CP",42.4,1716.65751,0,0,0.01674
"160",2008,8,"CP",42.5,190.24749,0,0.00099,0.00765
"161",2008,8,"CP",42.6,818.73062,0.01867,0.08735,0.03482
"162",2008,8,"CP",43.7,0,0,0,0
"163",2008,8,"CP",43.8,10.56888,0,0,0.00284
"164",2008,8,"M",41.9,234.12253,0,0,0.01154
"165",2008,8,"M",42,1787.6861,0,0,0.10692
"166",2008,8,"M",42.1,2251.87596,0,0,0.01519
"167",2008,8,"M",42.2,960.47918,0,0,0
"168",2008,10,"CP",44.3,119.9547,0,0,0
"169",2008,10,"CP",44.4,661.04046,0,0,0
"170",2008,10,"CP",44.5,412.51293,0,0,0
"171",2008,10,"CP",44.6,286.1425,0,0,0
"172",2008,10,"CP",44.7,115.03686,0,0,0
"173",2008,10,"CP",44.8,853.0674181267,0,0,0.00459
"174",2008,10,"CP",44.9,2792.37002,0.00296,0,0
"175",2008,10,"CP",45,1675.417354245,0,0,0
"176",2008,10,"CP",45.1,3366.2670239215,0,0,0
"177",2008,10,"CP",45.2,2311.6127371518,0,0,0
"178",2008,10,"CP",45.3,130.77226,0,0,0
"179",2008,10,"CP",45.4,15.7821,0,0,0
"180",2008,10,"CP",45.6,111.29672,0,0,0
"181",2008,10,"CP",45.7,749.14609,0,0,0
"182",2008,10,"CP",45.8,405.19913,0,0,0
"183",2008,10,"CP",45.9,1159.3713876421,0,0,0
"184",2008,10,"CP",46,870.7862506107,0,0,0
"185",2008,10,"CP",46.1,3701.2946402186,0.00116,0,0
"186",2008,10,"CP",46.2,595.630491912,0,0,0
"187",2008,10,"CP",46.3,96.16943,0,0,0
"188",2008,10,"M",44.5,55.91131,0,0,0
"189",2008,10,"M",44.6,135.32614,0.00157,0,0
"190",2008,10,"M",44.7,336.6792,0,0,0
"191",2008,10,"M",44.8,648.14617,0,0,0.00319
"192",2008,10,"M",44.9,164.12847,0,0,0
"193",2008,10,"M",45,35.49579,0,0,0
"194",2008,10,"M",45.1,471.06068,0,0,0
"195",2008,10,"M",45.2,636.04578,0,0,0
"196",2008,10,"M",45.3,80.30955,0,0,0
"197",2008,10,"M",45.4,27.31041,0,0,0
"198",2008,10,"M",45.5,164.2219,0,0,0
"199",2008,10,"M",45.6,556.0801,0,0,0
"200",2008,10,"M",45.7,338.40902,0,0,0
"201",2008,10,"M",45.9,211.65144,0,0,0
"202",2008,10,"M",46,564.65967,0,0,0
"203",2008,10,"M",46.1,1105.66002,0,0,0
"204",2008,10,"M",46.2,346.47349,0,0,0
"205",2008,10,"M",46.3,348.0833,0,0,0
"206",2008,10,"M",46.4,148.19212,0,0,0
"207",2008,10,"M",46.5,272.25529,0,0,0
"208",2008,10,"M",46.6,142.68315,0,0,0
"209",2008,11,"CP",43.1,162.50763,0,0,0
"210",2008,11,"CP",43.2,610.07716,0,0,0
"211",2008,11,"CP",43.3,522.00365,0,0,0
"212",2008,11,"CP",43.4,261.24556,0,0,0
"213",2008,11,"CP",43.5,37.04274,0,0,0
"214",2008,11,"CP",43.6,40.30571,0,0,0
"215",2008,11,"CP",44.3,47.27601,0,0,0
"216",2008,11,"CP",44.4,179.70366,0,0,0
"217",2008,11,"CP",44.5,1179.00573,0,0,0
"218",2008,11,"CP",44.6,1011.55529,0,0,0.0012
"219",2008,11,"CP",44.7,449.56725,0,0,0
"220",2008,11,"CP",44.8,310.8377,0,0,0
"221",2008,11,"CP",44.9,898.3214,0,0,0
"222",2008,11,"CP",45,1499.81738,0,0,0.00201
"223",2008,11,"CP",45.1,1313.4082,0,0,0
"224",2008,11,"CP",45.2,428.04721,0,0,0
"225",2008,11,"CP",45.3,853.53765,0,0,0
"226",2008,11,"CP",45.4,633.24548,0,0,0
"227",2008,11,"CP",45.5,1037.14544,0,0,0
"228",2008,11,"CP",45.6,699.63987,0,0,0
"229",2008,11,"CP",45.7,817.1144,0,0,0
"230",2008,11,"CP",45.8,805.04878,0,0,0
"231",2008,11,"CP",45.9,1287.57174,0.00121,0,0
"232",2008,11,"CP",46,576.04479,0,0,0
"233",2008,11,"CP",46.1,244.94783,0,0,0
"234",2008,11,"CP",46.4,207.73875,0,0,0
"235",2008,11,"CP",46.5,253.6909668442,0,0,0
"236",2008,11,"CP",46.6,1922.13194,0.04614,0,0.00571
"237",2008,11,"CP",46.7,854.97495,0.13429,0,0.0035
"238",2008,11,"CP",46.8,591.03275,0,0,0
"239",2008,11,"CP",46.9,21.04899,0,0,0.00899
"240",2008,11,"CP",47.1,272.39855,0,0,0
"241",2008,11,"CP",47.2,499.88473,0,0,0
"242",2008,11,"CP",47.3,211.52496,0,0,0
"243",2008,11,"CP",47.8,858.90754,0.01982,0,0.09166
"244",2008,11,"CP",47.9,1414.07404,0.04041,0,0.29148
"245",2008,11,"CP",48,585.44986,0.02102,0,0.03915
"246",2008,11,"M",44.8,55.544,0,0,0
"247",2008,11,"M",44.9,130.87449,0,0,0
"248",2008,11,"M",45.3,166.02418,0,0,0
"249",2008,11,"M",45.4,164.65725,0,0,0
"250",2008,11,"M",45.5,40.33579,0,0,0
"251",2008,11,"M",45.6,194.07123,0,0,0
"252",2008,11,"M",45.7,51.65624,0,0,0
"253",2008,11,"M",46.4,87.53694,0,0,0
"254",2008,11,"M",46.5,831.02043,0,0,0.00199
"255",2008,11,"M",46.6,1564.65756,0,0,0
"256",2008,11,"M",46.7,161.86257,0,0,0
"257",2008,11,"M",46.8,97.827,0,0,0
"258",2008,11,"M",46.9,231.68194,0,0,0.00946
"259",2008,12,"CP",42.9,8.91277,0,0,0
"260",2008,12,"CP",43,147.72892,0,0,0
"261",2008,12,"CP",43.1,109.92167,0,0,0
"262",2008,12,"CP",43.2,282.18243,0,0,0
"263",2008,12,"CP",43.3,33.08564,0,0,0
"264",2008,12,"CP",43.4,84.16441,0,0,0
"265",2008,12,"CP",43.8,43.37831,0,0,0
"266",2008,12,"CP",43.9,79.41497,0,0,0.5975
"267",2008,12,"CP",44,151.9840504931,0.0013,0,1.0388909582
"268",2008,12,"CP",44.1,54.78798,0,0,0.86721
"269",2008,12,"CP",44.2,309.6099,0,0,0.35275
"270",2008,12,"CP",44.3,334.73315,0.00088,0,0.12221
"271",2008,12,"CP",44.4,252.44696,0.0065,0,0.10534
"272",2008,12,"CP",44.5,576.23791,0.60864,0.00266,1.40226
"273",2008,12,"CP",44.9,11.04792,0,0,0.00121
"274",2008,12,"CP",45.7,271.24436,0.00157,0,0.04962
"275",2008,12,"CP",45.8,989.8417545509,0.01198,0.00526,1.6463993081
"276",2008,12,"CP",45.9,2233.87883,0.16468,0.01989,0.77186
"277",2008,12,"CP",46,2395.89436,0.02827,0.00134,0.44453
"278",2008,12,"CP",46.1,2523.63349,0.06577,0.00286,0.88353
"279",2008,12,"CP",46.2,2068.00959,0.02452,0,3.20932
"280",2008,12,"CP",46.3,375.81307,0.00095,0,0.02283
"281",2008,12,"CP",46.4,695.70042,0,0,0.9324
"282",2008,12,"CP",46.5,153.53382,0,0,0.01912
"283",2008,12,"CP",46.6,148.60851,0,0,0.01434
"284",2008,12,"CP",46.7,358.62386,0,0,0.01776
"285",2008,12,"CP",47.1,53.60293,0,0,0.00785
"286",2008,12,"CP",47.3,50.94432,0.009,0,0
"287",2008,12,"CP",47.4,39.61402,0.00281,0.00441,0.00876
"288",2008,12,"CP",47.7,47.02139,0,0.00207,0.00846
"289",2008,12,"CP",47.9,15.13376,0.00102,6e-04,0.00269
"290",2009,5,"CP",43.1,18.99077,0,0,0
"291",2009,5,"CP",43.2,39.74256,0.00534,0.01274,0
"292",2009,5,"CP",43.3,272.5529,0.00173,0.01882,0.23715
"293",2009,5,"CP",43.4,128.38383,0,0.05964,0.3364
"294",2009,5,"CP",43.5,15.05237,0,0,0.04078
"295",2009,5,"CP",43.6,10.1876,0,0.01392,0.00262
"296",2009,5,"CP",46.1,1.08836,0,0,0
"297",2009,5,"CP",46.5,28.631,0,0,0
"298",2009,5,"CP",46.6,14.8971,0,0,0
"299",2009,5,"CP",46.7,44.31302,0,0,0
"300",2009,5,"CP",47.1,151.87287,0,0,0.0036
"301",2009,5,"CP",47.2,172.35752,0,0,0
"302",2009,5,"CP",47.3,26.58858,0,0,0.00689
"303",2009,5,"CP",47.4,62.63338,0,0,0.00464
"304",2009,5,"CP",48,12.20071,0.00244,0,0.00218
"305",2009,5,"M",41.9,33.54036,0,0,0
"306",2009,5,"M",42,119.58261,0,0.00681,0.05869
"307",2009,5,"M",42.1,316.32386,0,0.00225,0.02007
"308",2009,5,"M",42.2,175.70732,0,0,0.01195
"309",2009,5,"M",42.4,200.48427,0,0,0.11671
"310",2009,5,"M",42.5,46.65378,0,0,0.01874
"311",2009,5,"M",43.2,82.46484,0,0,0.0303
"312",2009,5,"M",43.3,182.95917,0,0,0.05275
"313",2009,5,"M",43.6,302.61681,0,0,0.09974
"314",2009,5,"M",43.7,6.5684814549,0,0,0.001518545
"315",2009,5,"M",44.5,16.81823,0,0,0.00851
"316",2009,5,"M",44.8,24.58467,0,0,0.01523
"317",2009,5,"M",45.4,17.37527,0,0,0
"318",2009,5,"M",45.6,5.56342,0,0.00056,0.00928
"319",2009,5,"M",46,161.4231,0.17202,0.00861,0.02458
"320",2009,5,"M",46.1,16.39379,0.002,0,0.04934
"321",2009,5,"M",46.2,239.44815,0,0,1.40972
"322",2009,5,"M",46.3,839.0026,0,0,1.86664
"323",2009,5,"M",46.4,735.72216,0.00632,0.00089,3.92991
"324",2009,5,"M",46.5,770.76033,0.00748,0.00494,0.6744
"325",2009,5,"M",46.6,518.81515,0,0,2.9759
"326",2009,5,"M",46.7,490.42418,0.05137,0.00252,0.30383
"327",2009,5,"M",46.8,1096.00974,0.03716,0.0032,2.69094
"328",2009,5,"M",46.9,122.21447,0,0,0.00245
"329",2009,5,"M",47,185.9141,0.00445,0,0.03077
"330",2009,5,"M",47.1,994.35178,0.00643,0.00378,0.05509
"331",2009,5,"M",47.2,2128.13165,0.0566,0.04683,0.7782
"332",2009,5,"M",47.3,2433.8285683228,0.81459,0.06345,1.8692235467
"333",2009,5,"M",47.4,4171.0932903059,0.0202820267,0.0135959082,2.0562316252
"334",2009,5,"M",47.5,1623.08192,0.04421,0.00646,0.88698
"335",2009,5,"M",47.6,1163.2695,0.01675,0.01233,0.60248
"336",2009,5,"M",47.7,134.60828,0.01191,0.01534,0.04272
"337",2009,5,"M",47.9,474.97428,0.01663,0,0.0463
"338",2009,5,"M",48,228.08684,0.03502,0.00178,0.05995
"339",2009,6,"CP",47.2,354.93056,0,0,0
"340",2009,6,"CP",47.3,392.6244,0,0,0.03968
"341",2009,6,"CP",47.4,190.61705,0,0,0.01977
"342",2009,6,"CP",47.5,5.03877,0,0,0
"343",2009,8,"CP",44.3,101.68674,0,0,0.00372
"344",2009,8,"CP",44.4,227.58691,0,0,0
"345",2009,8,"CP",44.5,460.97806,0,0,0
"346",2009,8,"CP",44.6,12.3239,0,0,0
"347",2009,8,"CP",44.8,882.56432,0,0,0.07188
"348",2009,8,"CP",44.9,1419.07464,0.0016,0,0.02357
"349",2009,8,"CP",45,1436.41286,0,0,0
"350",2009,8,"CP",45.1,1621.79419,0,0,0
"351",2009,8,"CP",45.2,44.87907,0,0,0
"352",2009,8,"CP",45.8,31.76721,0,0,0
"353",2009,8,"CP",46.1,80.77358,0,0,0
"354",2009,8,"CP",46.2,48.60053,0,0,0
"355",2009,8,"CP",46.3,45.24109,0,0,0
"356",2009,8,"CP",46.4,56.9219,0,0,0
"357",2009,8,"CP",46.5,351.65783,0,0,0
"358",2009,8,"CP",46.6,487.67047,0,0,0
"359",2009,8,"CP",46.7,88.22785,0,0,0
"360",2009,8,"CP",47.4,0,0,0,0
"361",2009,8,"CP",48,0.71343,0,0,0
"362",2009,9,"CP",44.2,131.80709,0,0,0
"363",2009,9,"CP",44.3,538.06101,0,0,0
"364",2009,9,"CP",44.4,596.85192,0,0,0.01261
"365",2009,9,"CP",44.5,1162.99155,0,0,0
"366",2009,9,"CP",44.6,127.35351,0,0,0
"367",2009,9,"CP",44.7,274.92563,0,0,0
"368",2009,9,"CP",44.8,1533.93039,0,0,0
"369",2009,9,"CP",44.9,1971.32762,0,0,0
"370",2009,9,"CP",45,1011.02927,0,0,0
"371",2009,9,"CP",45.1,1769.74174,0,0,0
"372",2009,9,"CP",45.2,628.92598,0,0,0
"373",2009,9,"CP",45.3,44.91956,0,0,0
"374",2009,9,"CP",45.5,18.33016,0,0,0
"375",2009,9,"CP",45.8,124.99792,0,0,0
"376",2009,9,"CP",45.9,727.01812,0.00186,0,0
"377",2009,9,"CP",46,2028.47202,0,0,0
"378",2009,9,"CP",46.1,1000.92874,0,0,0
"379",2009,9,"CP",46.2,1.00417,0,0,0
"380",2009,10,"CP",43.1,62.12594,0,0,0
"381",2009,10,"CP",43.2,123.91164,0,0,0
"382",2009,10,"CP",43.7,1.34655,0.00126,0,0
"383",2009,10,"CP",44.2,25.77686,0,0,0
"384",2009,10,"CP",44.3,256.26536,0,0,0
"385",2009,10,"CP",44.4,23.1955,0,0,0
"386",2009,10,"CP",44.5,209.27608,0,0,0.00331
"387",2009,10,"CP",44.7,9.93523,0,0,0
"388",2009,10,"CP",44.8,193.39465,0,0,0.00444
"389",2009,10,"CP",44.9,213.57021,0,0,0.00456
"390",2009,10,"CP",45,635.31031,0.00109,0,0
"391",2009,10,"CP",45.1,1128.11194,0,0,0
"392",2009,10,"CP",45.2,310.67707,0,0,0
"393",2009,10,"CP",45.8,65.44475,0,0,0
"394",2009,10,"CP",45.9,38.75489,0,0,0
"395",2009,10,"CP",46,543.89705,0,0,0
"396",2009,10,"CP",46.1,399.60171,0,0,0
"397",2009,10,"CP",46.6,21.34136,0,0,0
"398",2009,10,"CP",46.9,19.3839,0,0,0
"399",2009,10,"CP",47.1,66.92912,0,0,0
"400",2009,10,"CP",47.2,361.35617,0,0,0
"401",2009,11,"CP",44.4,77.74419,0,0,0
"402",2009,11,"CP",44.5,28.53717,0,0,0
"403",2009,11,"CP",44.8,269.18681,0,0,0
"404",2009,11,"CP",44.9,67.51457,0,0,0
"405",2009,11,"CP",45,39.88923,0,0,0
"406",2009,11,"CP",45.7,6.48284,0,0,0
