"","Year","Month","VesselType","LatBin","HakeWt","Pop","DKB","Widow"
"407",2009,11,"CP",46,7.09153,0,0,0
"408",2009,11,"CP",46.1,27.23193,0,0,0
"409",2009,11,"CP",46.6,229.81249,0,0,0
"410",2009,11,"CP",46.7,108.94683,0,0,0
"411",2009,11,"CP",46.8,15.40635,0,0,0
"412",2009,11,"CP",47.7,40.65475,0,0,0
"413",2009,11,"CP",47.8,611.70636,0.0013,0,0.03366
"414",2009,11,"CP",47.9,2568.42885,0.01016,0,0.00561
"415",2009,11,"CP",48,470.75167,0.00828,0,0.00664
"416",2009,12,"CP",45.1,18.93694,0,0,0
"417",2009,12,"CP",46.6,31.4016,0,0,0
"418",2009,12,"CP",46.7,25.1257,0,0,0
"419",2009,12,"CP",47.2,9.26524,0,0,0
"420",2009,12,"CP",47.7,117.62462,0,0,0
"421",2009,12,"CP",47.8,188.13211,0.00122,0,0
"422",2009,12,"CP",47.9,962.26678,0,0,0.03347
"423",2009,12,"CP",48,885.98169,0.02763,0,0.06203
"424",2010,5,"CP",47.4,186.10368,0,0,0.10882
"425",2010,5,"CP",47.5,1051.6565713976,0.01502,0.01637,0.3364531701
"426",2010,5,"CP",47.6,649.6244,0.13156,0.05773,0.11803
"427",2010,5,"CP",47.7,818.04557,0.00967,0.02962,0.21043
"428",2010,5,"CP",47.8,1467.08243,0.27544,0.09161,0.48285
"429",2010,5,"CP",47.9,1714.09894,0.50306,0.03389,0.79574
"430",2010,5,"CP",48,36.0747,0.00189,0,0
"431",2010,5,"M",41.8,69.51232,0,0.00356,0.05843
"432",2010,5,"M",41.9,2813.11374,0.01028,0.2061,2.22694
"433",2010,5,"M",42,2021.62869,0.00094,0.12748,2.76435
"434",2010,5,"M",42.1,927.66949,0.00619,0.0779,2.11569
"435",2010,5,"M",42.2,682.78968,0,0.05648,1.12024
"436",2010,5,"M",42.3,400.72094,0.00281,0.0603,0.48043
"437",2010,5,"M",42.4,33.34241,0,0.002,0.00463
"438",2010,5,"M",42.5,654.09518,0,0.02659,0.60885
"439",2010,5,"M",42.6,684.3532,0.00865,0.96729,0.65998
"440",2010,5,"M",42.7,72.05667,0,0.00919,0.03313
"441",2010,5,"M",42.8,27.49187,0,0,0.04647
"442",2010,5,"M",42.9,144.449,0,0.00812,0.11802
"443",2010,5,"M",43.5,168.17573,0,0.04416,0.14518
"444",2010,5,"M",43.6,59.34475,0,0.0172,0.01643
"445",2010,5,"M",44.3,29.61695,0,0.07843,0.74888
"446",2010,5,"M",44.4,15.32489,0,0,0.06549
"447",2010,5,"M",45,3.82364,0,0,0.00118
"448",2010,5,"M",45.4,70.77442,0,0,0.00346
"449",2010,5,"M",45.5,29.33153,0,0,0
"450",2010,5,"M",46.4,60.85557,0,0,0.02752
"451",2010,5,"M",46.5,15.93582,0,0,0.07295
"452",2010,5,"M",46.6,198.08171,0,0.00437,0.23637
"453",2010,5,"M",46.7,203.1823,0,0,0.49135
"454",2010,5,"M",47.3,110.50152,0,0,0.023
"455",2010,5,"M",47.4,771.77884,0.00875,0.00231,0.16331
"456",2010,5,"M",47.5,1999.63064,0.48557,0.16543,0.46714
"457",2010,5,"M",47.6,1206.26332,0.06269,0.13088,0.31643
"458",2010,5,"M",47.7,926.53498,0.18409,0.26661,0.918
"459",2010,5,"M",47.8,2643.32955,0.62664,0.1799,0.94463
"460",2010,5,"M",47.9,3348.43288,1.93299,0.26038,1.27917
"461",2010,5,"M",48,1278.23201,4.04619,1.85327,2.74031
"462",2010,5,"M",48.1,788.07878,4.66708,0.59643,1.0473
"463",2010,5,"M",48.2,115.41785,0.02087,0.01854,0.0037
"464",2010,6,"M",41.8,25.00138,0,0,0
"465",2010,6,"M",41.9,1653.49833,0.00424,0.04074,0.72983
"466",2010,6,"M",42,1456.8373,0.00551,0.02663,0.50168
"467",2010,6,"M",42.1,449.67252,0,0.00955,0.12488
"468",2010,6,"M",42.2,26.90476,0,0,0.00304
"469",2010,6,"M",47.3,151.24211,0,0,0.02249
"470",2010,6,"M",47.4,1080.22799,0,0.00417,0.201
"471",2010,6,"M",47.5,57.55843,0,0,0.00566
"472",2010,6,"M",47.6,843.803,0.04905,0.021,0.22468
"473",2010,6,"M",47.7,183.8232,0,0,0.04475
"474",2010,6,"M",47.8,1363.27186,0.00571,0,0.03452
"475",2010,6,"M",47.9,329.69777,0.01272,0.00844,0.01361
"476",2010,6,"M",48,138.72768,0.00108,0,0.00442
"477",2010,6,"M",48.1,27.01009,0,0,3.37328
"478",2010,7,"CP",42,1.01006,0,0,0
"479",2010,7,"CP",42.2,67.86195,0,0,0
"480",2010,7,"CP",42.5,5.61005,0,0,0.09579
"481",2010,7,"CP",44.8,12.92445,0,0,0.00612
"482",2010,7,"CP",44.9,0,0,0,0
"483",2010,7,"CP",45,7.29343,0,0,0.00111
"484",2010,7,"CP",46.3,5.51307,0,0,0
"485",2010,7,"CP",46.4,51.73486,0,0,0
"486",2010,7,"CP",47.3,2.62989,0,0,0
"487",2010,8,"CP",42.6,53.98451,0,0,0
"488",2010,8,"CP",42.8,21.17808,0.00277,0.19835,0
"489",2010,8,"CP",42.9,34.04512,0,0,0
"490",2010,8,"CP",43,208.063,0,0,0.00221
"491",2010,8,"CP",43.1,577.2823,0.00206,0.17348,0.00097
"492",2010,8,"CP",43.2,915.20797,0,0.01242,0
"493",2010,8,"CP",43.3,453.71388,0,0,0.12504
"494",2010,8,"CP",43.7,0,0,0,0
"495",2010,8,"CP",44,140.83889,0,0,0.03801
"496",2010,8,"CP",44.1,257.01247,0,0,0.06661
"497",2010,8,"CP",44.2,152.55596,0.00147,0,0
"498",2010,8,"CP",44.3,237.96515,0,0,0.04047
"499",2010,8,"CP",46.2,69.43983,0,0,0
"500",2010,8,"CP",47.8,93.08778,0,0,0
"501",2010,8,"CP",47.9,540.97515,0.02069,0.02138,0.02216
"502",2010,8,"CP",48,2130.75465,0.08443,0.00462,0.12153
"503",2010,9,"CP",42.1,237.88841,0,0,0
"504",2010,9,"CP",42.2,321.83526,0,0.00302,0
"505",2010,9,"CP",42.3,266.28709,0.00268,0.00411,0
"506",2010,9,"CP",42.4,82.43803,0,0,0
"507",2010,9,"CP",42.5,222.55565,0,0,0
"508",2010,9,"CP",42.6,64.47848,0,0,0
"509",2010,9,"CP",42.7,1019.16862,0.00186,0.00627,0
"510",2010,9,"CP",42.8,479.61504,0.00119,0.00507,0
"511",2010,9,"CP",42.9,640.34971,0,0,0.00155
"512",2010,9,"CP",43,895.92086,0.01738,0.02035,0.01069
"513",2010,9,"CP",43.1,3932.4053,0.03687,0.1036,0.12496
"514",2010,9,"CP",43.2,5926.33994,0.04211,0.17798,0.06731
"515",2010,9,"CP",43.3,907.12733,0.0055,0.05752,0.02832
"516",2010,9,"CP",43.4,23.83447,0,0,0
"517",2010,9,"CP",43.5,20.56822,0.00714,0.00566,0
"518",2010,9,"CP",43.6,45.42809,0,0,0
"519",2010,9,"CP",43.7,19.27945,0,0,0.0312
"520",2010,9,"CP",44.2,11.42211,0.00063,0,0.0452
"521",2010,9,"CP",44.5,7.07885,0,0,0
"522",2010,9,"CP",45.8,4.3899,0,0,0
"523",2010,9,"CP",45.9,2.33351,0.00069,0.00079,0
"524",2010,9,"CP",46,16.28418,0,0,0
"525",2010,9,"CP",46.7,16.58325,0,0,0.00375
"526",2010,9,"CP",47.8,50.70544,0,0,0
"527",2010,9,"CP",47.9,41.1699,0,0,0
"528",2010,9,"CP",48,69.48016,0,0,0
"529",2010,9,"CP",48.1,349.80052,0.03841,0,0
"530",2010,9,"CP",48.2,134.59423,0,0,0.01149
"531",2010,9,"M",43,240.6972,0.00413,0.00081,0.00211
"532",2010,9,"M",43.1,338.74597,0.00923,0.00586,0
"533",2010,9,"M",43.2,41.91053,0,0,0
"534",2010,10,"CP",42.2,170.26532,0,0,0.00227
"535",2010,10,"CP",42.3,286.7199,0,0,0.0036
"536",2010,10,"CP",42.4,61.25717,0,0,0
"537",2010,10,"CP",42.5,134.708,0,0,0
"538",2010,10,"CP",42.6,320.652,0.00125,0,0
"539",2010,10,"CP",42.7,3147.9287,0.30159,0.26207,0.00766
"540",2010,10,"CP",42.8,1973.13755,0.37537,0.65985,0.03684
"541",2010,10,"CP",42.9,669.41099,0.02646,0.28825,0
"542",2010,10,"CP",43,123.52046,0,0,0
"543",2010,10,"CP",43.1,956.08507,0.00632,0.01172,0.00244
"544",2010,10,"CP",43.2,861.46675,0.01283,0.00421,0
"545",2010,10,"CP",43.3,278.90101,0.00167,0.00275,0
"546",2010,10,"CP",43.4,153.23173,0,0.00165,0
"547",2010,10,"CP",43.5,85.64037,0,0.00294,0
"548",2010,10,"CP",43.6,70.24875,0,0,0
"549",2010,10,"CP",43.7,143.33583,0,0,0
"550",2010,10,"CP",44.4,2.24821,0,0,0
"551",2010,10,"CP",44.9,61.42976,0,0,0
"552",2010,10,"CP",45,300.96631,0,0,0
"553",2010,10,"CP",45.1,1955.84598,0,0,0
"554",2010,10,"CP",45.2,245.83472,0.00078,0,0
"555",2010,10,"CP",45.4,200.94282,0,0,0
"556",2010,10,"CP",45.5,367.45898,0,0,0
"557",2010,10,"CP",45.6,506.1142,0.00181,0,0
"558",2010,10,"CP",45.7,408.55136,0,0,0
"559",2010,10,"CP",45.8,235.13156,0,0,0
"560",2010,10,"CP",45.9,241.58158,0,0,0
"561",2010,10,"CP",46,631.8629,0,0,0
"562",2010,10,"CP",46.1,376.0289,0,0,0.00235
"563",2010,10,"CP",46.2,326.59402,0,0,0
"564",2010,10,"CP",46.5,428.98825,0.01971,0.00319,0.02013
"565",2010,10,"CP",46.6,114.05449,0.00118,0,0.00612
"566",2010,10,"CP",47.2,24.88319,0,0,0
"567",2010,10,"CP",47.5,0,0,0,0
"568",2010,10,"M",42,21.35426,0,0,0
"569",2010,10,"M",42.1,13.21851,0,0,0
"570",2010,10,"M",42.2,7.11232,0,0,0
"571",2010,10,"M",42.8,35.69939,0.00209,0,0
"572",2010,10,"M",42.9,21.51281,0.00346,0,0
"573",2010,10,"M",43,125.95426,0,0,0
"574",2010,10,"M",43.1,111.5277,0,0,0
"575",2010,10,"M",43.4,29.33036,0,0,0
"576",2010,10,"M",43.5,70.0934,0,0,0
"577",2010,10,"M",44.3,87.93728,0,0,0
"578",2010,10,"M",44.4,200.24937,0,0,0.04496
"579",2010,10,"M",44.5,57.15538,0.00126,0.0016,0.02851
"580",2010,10,"M",44.6,42.39889,0,0,0.00275
"581",2010,10,"M",44.7,426.47802,0,0,0
"582",2010,10,"M",44.8,336.98984,0.0013,0.00124,0.00802
"583",2010,11,"CP",42.6,69.83267,0,0,0
"584",2010,11,"CP",42.7,847.52212,0.00228,0.00604,0.0022
"585",2010,11,"CP",42.8,1054.14401,0.06076,0.11266,0.03525
"586",2010,11,"CP",42.9,261.52853,0.01493,0.00106,0.04247
"587",2010,11,"CP",43,876.11028,0.0021,0,0.01551
"588",2010,11,"CP",43.1,1468.66342,0.0019,0.00386,0.00629
"589",2010,11,"CP",43.2,1108.58841,0.00166,0,0
"590",2010,11,"CP",43.3,326.28132,0,0,0
"591",2010,11,"CP",43.4,42.89135,0,0,0
"592",2010,11,"CP",44.3,280.83591,0.00168,0.00361,0.04511
"593",2010,11,"CP",44.7,50.19105,0,0.00159,0.00876
"594",2010,11,"CP",44.8,23.01952,0,0,0.00378
"595",2010,11,"CP",45,37.13305,0,0,0
"596",2010,11,"CP",45.1,7.22588,0,0,0.00102
"597",2010,11,"CP",45.7,73.71421,0,0,0.02925
"598",2010,11,"CP",45.8,4.27146,0,0,0
"599",2010,11,"CP",46.1,30.54155,0,0,0
"600",2010,11,"CP",46.2,60.18776,0.00287,0,0
"601",2010,11,"CP",46.5,111.46545,0.00682,0,0.02105
"602",2010,11,"CP",46.6,598.20587,0.00323,0,0.21007
"603",2010,11,"CP",46.7,208.18976,0,0,0
"604",2010,11,"CP",47.2,20.62609,0,0,0
"605",2010,11,"CP",47.6,57.72308,0.05172,0.00539,0.13549
"606",2010,12,"CP",42.7,104.98037,0,0.01498,0.00627
"607",2010,12,"CP",42.9,63.35654,0,0,0.00737
"608",2010,12,"CP",43,115.89262,0,0,0.03464
"609",2010,12,"CP",43.1,302.05434,0.00397,0.00607,0.00548
"610",2010,12,"CP",43.2,169.06291,0.00132,0,0.01996
"611",2010,12,"CP",43.3,32.69377,0,0,0.00631
"612",2010,12,"CP",43.4,13.92924,0,0,0.00905
"613",2010,12,"CP",43.6,28.6582,0,0,0
"614",2010,12,"CP",44.1,14.28341,0,0,0
"615",2010,12,"CP",44.2,29.95753,0.00069,0,0.04966
"616",2010,12,"CP",44.4,75.49687,0.00065,0.00156,0.14657
"617",2010,12,"CP",44.5,81.67162,0,0.013,0.02578
"618",2010,12,"CP",44.7,9.19517,0,0.1332,0.00502
"619",2010,12,"CP",44.9,8.37355,0,0,0.01544
"620",2010,12,"CP",46,162.6964,0.01563,0.00315,0.02852
"621",2010,12,"CP",46.1,67.09611,0.00895,0.0064,0.19672
"622",2010,12,"CP",46.2,41.19603,0,0,0.01687
"623",2010,12,"CP",46.5,51.98889,0,0,0.00807
"624",2010,12,"CP",46.6,65.58765,0,0,0.00912
"625",2010,12,"CP",46.7,361.50368,0.02643,0.00336,0.09955
"626",2010,12,"CP",46.8,527.31141,0.00478,0.00178,0.69765
"627",2010,12,"CP",46.9,37.6808,0.00186,0,0.00172
"628",2010,12,"CP",47.5,49.36584,0,0,0
"629",2010,12,"CP",47.6,242.23117,0.02543,0,0.00445
"630",2010,12,"CP",47.8,25.37395,0.0575,0.00404,0.02444
"631",2010,12,"CP",47.9,300.45463,1.41728,0.10193,0.07642
"632",2010,12,"CP",48,45.89112,0.04652,0.00428,0
"633",2011,5,"CP",46.3,182.70827,0.46906,0.02271,2.28705
"634",2011,5,"CP",46.6,204.39181,0,0,0.03577
"635",2011,5,"CP",46.7,680.28007,0,0,0.0104
"636",2011,5,"CP",46.8,632.1133588773,0,0,2.5989914948
"637",2011,5,"CP",46.9,168.36605,0.0031,0,0.01297
"638",2011,5,"CP",47,569.71465,0.00291,0.00123,1.34771
"639",2011,5,"CP",47.1,144.65688,0,0,0.92314
"640",2011,5,"CP",47.2,123.77088,0.00524,0,0
"641",2011,5,"CP",47.3,26.43087,0.00089,0,0.00056
"642",2011,5,"CP",47.4,298.41182,0.03862,0.00872,0.00521
"643",2011,5,"CP",47.5,815.48038,0.00859,0.00781,0.00657
"644",2011,5,"CP",47.6,386.2698,0.00801,0.00393,0
"645",2011,5,"CP",47.7,638.27418,0,0.00508,0.00698
"646",2011,5,"CP",47.8,4256.7586174963,0.0708,0.04083,0.16462
"647",2011,5,"CP",47.9,7391.08994,0.10141,0.02443,0.30149
"648",2011,5,"CP",48,5117.64584,0.05001,0.05333,0.10277
"649",2011,5,"M",42.4,4.80651,0,0,0.01049
"650",2011,5,"M",46.2,766.81761,0,0,1.21881
"651",2011,5,"M",46.3,205.90191,0,0,0.21428
"652",2011,5,"M",46.4,11.34574,0,0,0
"653",2011,5,"M",46.5,44.58352,0,0,0.01146
"654",2011,5,"M",46.7,537.30389,0,0.00386,0.12932
"655",2011,5,"M",46.8,780.46838,0,0,1.54134
"656",2011,5,"M",46.9,309.00936,0,0,0.34598
"657",2011,5,"M",47,799.25194,0,0,0.45968
"658",2011,5,"M",47.1,335.28782,0,0,1.82111
"659",2011,5,"M",47.2,10.07568,0,0,0
"660",2011,5,"M",47.3,542.91699,0,0,0.14766
"661",2011,5,"M",47.4,2620.29082,0,0,0.83651
"662",2011,5,"M",47.5,2221.5815,0.00447,0,0.58702
"663",2011,5,"M",47.6,47.1115,0.0919,0.56429,0.00148
"664",2011,5,"M",47.7,2.75638,0,0,0
"665",2011,5,"M",47.8,437.44571,0,0,0.01076
"666",2011,5,"M",47.9,716.16175,0,0.00298,0.20576
"667",2011,6,"CP",42.7,35.7768,0.28835,0.32392,0
"668",2011,6,"CP",43,0.73588,0,0,0
"669",2011,6,"CP",43.4,24.78847,0,0,0
"670",2011,6,"CP",43.8,51.97985,0.00313,0.00225,0
"671",2011,6,"CP",44.7,7.88402,0,0,0
"672",2011,6,"CP",44.9,28.2396,0,0.00222,0
"673",2011,6,"CP",45,212.87608,0.00508,0,0
"674",2011,6,"CP",45.1,90.80783,0,0.00375,0
"675",2011,6,"CP",45.6,57.86839,0,0,0.00816
"676",2011,6,"CP",46.6,99.97185,0,0,0.00583
"677",2011,6,"CP",46.9,65.99079,0,0,0.00072
"678",2011,6,"CP",47.5,91.10689,0.0072,0.00463,0
"679",2011,6,"CP",47.6,78.00604,0.00236,0.00347,0.00667
"680",2011,6,"CP",47.7,34.46405,0.00508,0,0
"681",2011,6,"CP",47.8,554.96886,0.01707,0.00974,0.00336
"682",2011,6,"CP",47.9,1540.89109,0.03375,0.00462,0.02242
"683",2011,6,"CP",48,1836.62057,0.02265,0.00269,0.2673
"684",2011,6,"M",46.5,758.66623,0,0,0.03708
"685",2011,6,"M",46.6,1331.5123,0,0,0.07172
"686",2011,6,"M",46.7,404.15394,0,0.00704,0.13575
"687",2011,6,"M",47,483.35973,0.05756,0,0.05701
"688",2011,6,"M",47.2,983.16886,0,0,0.06559
"689",2011,6,"M",47.3,785.8708,0,0,0.07247
"690",2011,6,"M",47.4,3286.10429,0.01537,0,0.0871
"691",2011,8,"M",47.4,184.14379,0,0,0
"692",2011,8,"M",47.5,47.05634,0,0,0.00243
"693",2011,9,"CP",47.5,72.4123,0,0,0.00073
"694",2011,9,"CP",47.6,486.75517,0.36409,0.19129,0.01203
"695",2011,9,"CP",47.7,623.59826,0.00919,0.01117,0.02958
"696",2011,9,"CP",47.8,908.54252,0.00474,0,0.21484
"697",2011,9,"CP",47.9,939.70841,0.01581,0.00641,0.26998
"698",2011,9,"CP",48,1055.20421,0.22118,0.00428,0.707
"699",2011,9,"CP",48.1,54.09964,0,0,0.00215
"700",2011,9,"M",43,96.80125,0,0,0.00195
"701",2011,9,"M",43.1,110.30673,0,0,0
"702",2011,9,"M",43.3,0.5687155764,0,0,0
"703",2011,9,"M",44.2,28.68438,0,0,0
"704",2011,9,"M",44.3,789.32573,0,0,0.21249
"705",2011,9,"M",44.4,319.00747,0,0.00284,0.38155
"706",2011,9,"M",46.1,26.77318,0,0,0
"707",2011,9,"M",47.1,104.27506,0,0,0.01341
"708",2011,9,"M",47.2,45.1023,0.00269,0,0
"709",2011,9,"M",47.3,281.06626,0.00207,0,0.01621
"710",2011,9,"M",47.4,579.24388,0.00443,0.00318,0.65856
"711",2011,9,"M",47.5,839.39295,0.00406,0.00558,0.06654
"712",2011,9,"M",47.6,177.23091,0.00483,0,0.01166
"713",2011,9,"M",47.8,333.1855,0,0,0.00581
"714",2011,9,"M",47.9,2012.69635,0.04704,0.00268,0.09101
"715",2011,9,"M",48,77.49251,0,0,0
"716",2011,10,"CP",44.9,50.77599,0,0,0.00721
"717",2011,10,"CP",45,389.49188,0,0,0.05155
"718",2011,10,"CP",45.1,332.35589,0,0.00132,0.02404
"719",2011,10,"CP",45.7,2.03124,0.00113,0,0
"720",2011,10,"CP",46.1,22.10554,0.01442,0,0
"721",2011,10,"CP",47.7,76.00981,0.00145,0,0
"722",2011,10,"CP",47.9,308.31729,1.42302,0.05035,0.47067
"723",2011,10,"CP",48,268.36696,0.22533,0.01133,0.07214
"724",2011,10,"CP",48.1,42.96523,0.00372,0,0.00794
"725",2011,10,"M",42,103.34452,0,0,0.00168
"726",2011,10,"M",42.1,88.92234,0,0,0.00138
"727",2011,10,"M",42.9,83.25513,0,0.00227,0
"728",2011,10,"M",43,905.3756146199,0,0.02299,0.0281646003
"729",2011,10,"M",43.1,5149.8197,0.02172,0.08623,0.09192
"730",2011,10,"M",43.2,2388.80909,0.00211,0.06068,0.0098
"731",2011,10,"M",43.3,574.2122,0,0.00351,0.01922
"732",2011,10,"M",43.4,38.28728,0,0,0
"733",2011,10,"M",43.5,23.59098,0,0,0.00244
"734",2011,10,"M",43.7,59.15665,0,0.00205,0
"735",2011,10,"M",44,211.31277,0,0,0.00635
"736",2011,10,"M",44.1,318.83589,0,0,0.05539
"737",2011,10,"M",44.2,537.46389,0,0,0.14319
"738",2011,10,"M",44.3,233.63656,0,0,0.04484
"739",2011,10,"M",44.4,1338.02936,0,0.00299,2.44393
"740",2011,10,"M",44.5,221.92186,0,0,0.01215
"741",2011,10,"M",44.6,322.95722,0,0,0.00642
"742",2011,10,"M",44.7,71.37931,0,0,0.00267
"743",2011,10,"M",44.8,46.91272,0,0,0
"744",2011,10,"M",44.9,111.04972,0,0,0.00372
"745",2011,10,"M",45,85.31317,0,0,0.02854
"746",2011,10,"M",45.1,282.94253,0.00441,0.00118,0.00763
"747",2011,11,"CP",43,57.25459,0,0,0
"748",2011,11,"CP",43.1,184.46614,0.00503,0.02027,0
"749",2011,11,"CP",43.2,135.98138,0,0.00216,0.00687
"750",2011,11,"CP",43.7,79.00477,0,0,0
"751",2011,11,"CP",43.8,506.56108,0,0,0.00235
"752",2011,11,"CP",43.9,1393.38057,0,0.00746,0.07772
"753",2011,11,"CP",44,1298.90733,0.0016,0.00433,0.0238
"754",2011,11,"CP",44.1,571.8187,0.00042,0.01437,0.00705
"755",2011,11,"CP",44.2,844.58672,0,0.00621,0.03335
"756",2011,11,"CP",44.3,368.92178,0,0,0.52142
"757",2011,11,"CP",44.4,242.99957,0,0,0
"758",2011,11,"CP",44.5,440.8278,0,0.01191,2.21419
"759",2011,11,"CP",44.6,608.79987,0,0,0
"760",2011,11,"CP",44.7,1841.45906,0.00694,0.00861,0.60371
"761",2011,11,"CP",44.8,880.30064,0.00429,0.00179,0.07269
"762",2011,11,"CP",44.9,3950.1204425277,0.00284,0.00367,0.1255038447
"763",2011,11,"CP",45,1717.61391,0.00424,0.0047,6.19904
"764",2011,11,"CP",45.1,972.69095,0.00055,0,0.01549
"765",2011,11,"CP",45.2,817.97637,0,0,0.02044
"766",2011,11,"CP",45.5,25.06575,0.00123,0.00235,0.00181
"767",2011,11,"CP",45.7,24.51068,6e-04,0,0
"768",2011,11,"CP",45.8,143.15236,0.00668,0.00913,0.0057
"769",2011,11,"CP",45.9,102.72829,0.00412,0.04567,0.00886
"770",2011,11,"CP",46,1167.83871,0.15703,0.02302,0.42553
"771",2011,11,"CP",46.1,1883.80158,0.00873,0.01775,0.05849
"772",2011,11,"CP",46.2,1744.54539,0.051,0.02057,0.05579
"773",2011,11,"CP",46.3,1449.86153,0.02068,0.0188,0.12613
"774",2011,11,"CP",46.4,1348.6857421686,0.0049,0.00895,0.2929766265
"775",2011,11,"CP",46.5,309.16821,0.00317,0,0.03765
"776",2011,11,"CP",46.6,147.32872,0,0,0.00298
"777",2011,11,"CP",46.7,433.85047,0,0,0.02722
"778",2011,11,"CP",46.8,582.78264,0,0,0.0165
"779",2011,11,"CP",47,0,0,0,0
"780",2011,11,"CP",47.2,1.40824,0,0,0
"781",2011,11,"CP",47.3,9.56328,0.00069,0.00138,0.04211
"782",2011,11,"CP",47.4,94.45946,0.00181,0,0.00427
"783",2011,11,"CP",47.5,395.8567,0,0,0.14564
"784",2011,11,"CP",47.6,562.16476,0.00243,0,0.0032
"785",2011,11,"CP",47.7,184.43206,0.00243,0.00238,0.01142
"786",2011,11,"CP",47.8,69.32356,0.00252,0.01808,0
"787",2011,11,"CP",47.9,44.84775,0.01155,0,0.00536
"788",2011,11,"M",42,45.28965,0,0,0
"789",2011,11,"M",42.4,53.08388,0,0,0
"790",2011,11,"M",42.5,62.32434,0,0,0
"791",2011,11,"M",42.6,38.44788,0,0,0
"792",2011,11,"M",42.7,75.55663,0,0,0
"793",2011,11,"M",42.8,286.46459,0.00209,0.00325,0
"794",2011,11,"M",42.9,587.29087,0,0.00437,0
"795",2011,11,"M",43,1135.43389,0.09825,0.05171,0.02288
"796",2011,11,"M",43.1,2064.04207,0.08011,0.20948,0.01934
"797",2011,11,"M",43.2,3565.53968,0.12453,0.21391,0.02202
"798",2011,11,"M",43.3,467.49533,0.00276,0.03054,0.00809
"799",2011,11,"M",43.8,68.26148,0,0.00154,0
